Item Code,Item Name,Retail Price,Cost,Category
8993200666706,CIMORY MILK,48,47,Others
4800016622526,POTATOCHIPS CLASSIC 60G,33,32,SNACKS
4800528456343,INSTANT PANCIT BIHON SEAFOODS,12,11,Others
4800528458835,INSTANT PANCIT BIHON CHILI-MANSI,12,11,Others
477351522,SPEED PUTOL,7,5,Others
4800024561015,TAMATO PASTE 70G,26,24,Others
4801668606117,MANGTOMAS SIGA 80G,13,10,Others
4800086049315,ORANGE SLICE 60ML,10,9,Others
8885013131178,AICE VANILLA CHOCOLATE,20,19,SNACKS
4800086047083,CREAMDAE SUPMRE 1.3ML,200,190,Others
972486985,GREAT TASTE TWIN 1/2 DZ,73,70,Others
4801032121048,CERVESA NEGRA,69,67,Others
4800067058312,BABYFLO ECONOBRUSH,55,50,Others
4800067051627,BABYFLO BOTTLE HEXAGONAL 80NZ,79,75,Others
4800067049013,BABYFLO BOTTLE WIDENECK NURSER 80NZ,136,131,Others
4800067051443,BABYFLO BOTTLE NURSERY RHYMS 80NZ,95,90,Others
4800067060940,BABYFLO BABY SHAMPOO NATURAL 125ML,87,83,Others
4800067057865,BABYFLO BABY SHAMPOO REGULAR 125ML,87,82,Others
4800067644843,PETROLEUM JELLY 50G,69,64,Others
4800067642573,PETROLEUM JELLY 25G,45,40,Others
48037617,SEBO DE MACHO,32,30,Others
4800067450864,RHEA ALCOHOL 250ML,55,50,Others
4800067113004,WIPES COTTON,7,5,Others
4800067133651,ALBATROS SPRAY CLEAN BREEZE,210,200,Others
4800067133675,ALBATROS SPRAY FLOWER FESTIVAL,210,200,Others
4800067057100,BABYFLO BABY COLOGNE PURE JOY 53ML,62,58,Others
4800067057094,BABYFLO BABY COLOGNE PINK FANTASY 53ML,62,58,Others
4800067056837,BABYFLO BABY COLOGNE POWDER PUFF 53ML,62,58,Others
4800067056899,BABYFLO BABY COLOGNE PURPLE RAIN 53ML,62,58,Others
4800067056721,BABYFLO BABY COLOGNE  SWEET PRINCESS 53ML,62,58,Others
4806512230418,MAGNOLIA PANCAKE CREAMY & FLUFFY 180G,40,35,Others
4806030200764,JOLLY COCONUT MILK 400ML,55,52,Others
4806014098059,JOLLY COW CONDENSADA 390G,39,37,Others
260914199,BEACHWALK SLIPPER,150,145,Others
533392068,SURF POWDER 1 CASE,1904,1800,Others
77622300559991,TANG ORANGE 19G,20,19,Others
4805358324152,CHEEZEE 27G,15,14,Others
14285000891,UCF SWEET CHILI SAUCE 12 ONZ,47,40,Others
4800365101246,SUPER CRUNCH CHEESE FLAVOR 120G,22,21,Others
760543654,MEDIPLAST RETAIL,3,2,Others
4800088258005,CHIICKEN LOAF 200G,38,35,Others
4902430803694,SAFEGUARD LEMON FRESH 60G,22,19,Others
120990642,BIG SHOT HOTDOG CLASSIC KING SIZE,170,165,Others
4800040211130,CURLY TOPS 150G,50,45,Others
4800088288446,BIG SHOT W/CHEEZE REGULAR,187,185,Others
770624849,JANG-JANG PATATA COOKIES,45,40,Others
751313700933,JANG-JANG BISCOCHO 185G,95,80,Others
159039728,JANG-JANG BANANA CHIPS,55,50,Others
52100009209,CAYENNE PEPPER,62,60,Others
233120460,FISH CRACKER SMALL 1 BUNDLE,110,100,Others
447029474,TOASTED BREAD,15,13,Others
947816400,LOPERAMIDE IMODIUM,5,4,Others
8996001305218,VALMER SANDWICH BISCUITS 10PACKS,56,55,Others
4808647210099,CALUMET BAKING POWDER 50G,18,17,Others
751313700935,JANG-JANG OTAP,65,53,Others
4806022902638,GREEN TEA,20,15,Others
4806511072149,D SWEET MANGO,34,32,SNACKS
4806511072095,SWEET STRAWBERRY,34,32,SNACKS
148113266,CHUPA CHUPS COOL COLA,56,54,SNACKS
4806515984325,HYDROGEN PEROXIDE 120ML,20,19,Others
4806515984318,HYDROGEN PEROXIDE 60ML,18,17,Others
4806515987814,LOVELY BELLE BABY OIL 25ML,18,17,Others
4806504713196,CHICK PEAS GARBANZOS,23,22,Others
8410028900077,ALFONSO 1 LIGHT 70CL ,268,260,Others
592507712,BULAD PINIKAS 1/4 KILO,45,40,Others
4800488029922,EQ PLUS M4,34,32,Others
4800488070474,EQ COLORS XL 4,35,33,Others
4800488070467,EQ COLORS L4,31,29,Others
4800488070443,EQ COLORS S4,27,25,Others
4800488070238,EQ COLORS M16,111,108,Others
4800488070450,EQ COLORS M4,29,27,Others
4801010131847,JOHNONS POWDER 5+1,85,80,Others
132019119,WOODEN SPOON ALLPURPOSE FLOUR 1 SACK,1255,1090,Others
705907116,SUPER ANGELIKA 25 KLS.,1070,1020,Others
4805358327672,CHEEZEE SQUEEZE 120G,45,43,Others
4800249019490,CDO KARNE NORTE CLASSIC 60G,14,12,Others
4800488960355,EQ PANTS XXL24,228,226,Others
8886467105814,PRINGLES CHEESY CHEESE 42G,35,32,SNACKS
8886467100079,PRINGLES ORIGINAL 134G,94,90,SNACKS
4801234135010,OFF FAMILY 6ML,12,10,Others
4806513690594,KWIK MULTI INSECT KILLER 300ML,175,154,Others
288126524,OTAP SMALL,6,5,Others
6983435102782,SUNDAE CHOCO 30 PCS.,135,130,Others
799077438,CHOCO DONUT,135,130,Others
4804880553436,CANOLA OIL 500ML,185,180,Others
4806519011218,TITA MY PATIS 345ML,23,20,Others
150330463,SARAFINA,45,40,Others
8712045027165,ENFOGROW A+ NURA PRO THREE 1-3 YERAS OLD 350G,543,523,Milk Powder
802152065,DANGOTE 1/2 KILO,22,19,Others
4800030700002,SUNSHINE SAUCY-GHETTI,117,115,Others
4800067123133,APOLLO LIP BALM 7G,65,60,Others
4800067059906,BABYFLO POWDER CHRAMING BLUE 50G,27,25,Others
4800067059760,BABYFLO POWDER HEAVENLY WHITE 50G,27,25,Others
4806513170546,BLACK BEAUTY GOLD SHAMPOO 10 ML,13,12,Others
4987072003718,KOOLFEVER FOR BABIES 1 BOX,160,204,Others
4987072096963,KOOLFEVER FOR ADULTS 1 BOX,160,155,Others
6920354823985,COLGATE COOL MENTHOL 2X173G,169,165,Others
132615674,CUT BAR RETAIL,7,6,Others
4800888218377,KNORR LIQUID SEASONING CHILI,59,57,Others
4800030001482,SUNSHINE SPAGHETTI 900G,70,65,Others
8717163616444,DOVE BEAUTY BAR 135G,69,65,Others
4800361015103,NESTLE FRESH 250ML,38,35,Others
4800092773204,TOSTAS CHEESE&SWEET CORN 48G,14,12,SNACKS
704893949,COBRA 1 CASE,506,470,Others
8850006323670,COLGATE EXTRA FRESH 63G,73,70,Others
4800092556692,CRISSCROSS 65G,23,22,Others
480157241141,BLACK PEPPER POWDER 250G,65,64,Others
8997878004273,MILKITA  MILK LOLLIPOP 50 PCS.,220,215,Others
4801668607497,UFC GREEN PEAS,15,14,Others
4808887300116,TENDER JUICY COCKTAIL 500G,135,112,Others
203415750,SUPER ANGELICA PER KILO,44,42,Rice
210077917,SUKA 100ML 1/2 DOZ,33,33,Others
510724048,DISPOSABLE SPOON,20,35,Others
472296417,ISLAND PER KILO,40,39,Rice
4800417061955,DAILY SPELL MORNING RUSH,54,53,Others
4800417059457,DAILY SCENT SPRING BREAK,40,35,Others
764460008128,SPONGE BLUE 1KG,55,43,Others
4891228430054,SCHICK EXACTA2,176,174,Others
4902430178228,PERLA ORIGINAL BLUE,56,53,Others
42316657,NIVEA INVISIBLE 25ML,72,70,Others
42218937,NIVEA MEN BRIGHTENING 25ML,68,65,Others
4005900555465,NIVEA MICELLAIR ACNE CLEAR 125ML,113,110,Others
4005808298334,NIVEA MEN DRY IMPACT 50ML,144,140,Others
4005900371836,NIVEA INVISIBLE FOR BLACK & WHITE 50ML,155,150,Others
44005808837472,NIVEA EXTRA BRIGHTENING 50ML,167,165,Others
8906001384052,CREMICA CRUNCHY MINI CRACKERS 227G SOUR & CREAM,55,50,SNACKS
8906001384113,CREMICA CRUNCHY MINI CRACKERS 227G PIZZA,55,50,SNACKS
6922748503015,BL CREAM 7G,35,34,Others
213783063,KAGAIAKU WHITENING SOAP 70G,50,45,Others
8996001346396,FRES MINT CANDY ASSORTED,125,120,Others
4800092112058,SUPER THINS,56,55,Others
4800067450840,RHEA ALCLHOL 60ML,27,25,Others
4806509690973,JIMM S BLACK COFFEE PER BAG,220,215,Others
130324235,JASMINE RICE 25KLS,1070,1060,Others
430262870,COTTONBUDS,8,5,Others
334463137,VITA PLUS GOLD,53,52,Others
8936036201529,HOEGAARDEN BIERE BLANCHE,145,140,Others
4902430360111,OLAY 7ONE DAY CREAM NORMAL,400,390,Others
4902430735148,OLAY TOTAL EFFECTS NIGHT 7 IN ONE,400,390,Others
4800519886326,MALLOW BOMBS MANGO 130G,28,25,Others
4800016078873,PRESTO NUTTY BITES CHOCOLATE,9,8,Others
998009923,BAKING,1,1,Others
4807770271175,LUCKY ME BULALO,23,22,Others
4806517042047,GOYA RAISINS & NUTS IN MILK CHOCOLATE,27,24,Others
4806508319790,SANTORY CRACKERS HOT & SPICY 500G,105,100,Others
4806508319752,SANTORY CRACKERS FISH FLAVOR 500G,105,100,Others
4805358600003,CHOCOLAIT 200ML,28,26,Others
8935236000734,COLGATE SUPER FLEXI BLACK,30,28,Others
4806516210348,FRESH ECONOROLL,12,11,Others
4809011349469,IMPORTED IODIZED SALT,16,15,Others
880775234,7TTANNER 1 SCAK,980,960,Rice
4806525621111,BEYBIKO X-LARGE 12PADS,89,87,Others
4801981190119,NUTRI BOOST CHOCOLATE MILK 110ML,15,14,Others
4801981189526,NUTRI BOOST STRAWBERRY FLAVOR 110ML,15,14,Others
912614592,DIAMANTE LONGNECK,910,900,Others
4809014829067,TOWER MISUA YELLOW,43,40,Others
8996001351802,CHEESE CHOCO BIG,15,14,Others
4809015173381,KOJIE GLUTA 1 BOX,115,110,Others
4800088619134,VIRGINIA  KRUNCHY CHICKEN NUGGETS 420G,189,169,Others
4800088258050,CHEEZY CHICKEN ROLL,43,42,Others
708048522,7-TONNER,1220,970,Others
4807770120770,SUMO MINI COOKIE SANDWICH,58,55,Others
361723772,SELECTA 2N1 COOKIES & CREAM DUOBLE DUTCH 2L,365,360,Others
364575899,CHOCO SPOON,5,4,Others
837730793,MARLBORO STICK,9,8,Others
4800086035929,SELECTA COOKIES & CREAM 1.3ML,285,280,Others
4800086048769,SELECTA MANGO SANS RIVAL 1.3ML,285,280,Others
4800519788224,MARKENBURG MARSHMALLOWS CAMPER 130G,38,35,Others
4800088196000,VINTA SARDINES IN TOMATO SAUCE,23,21,Others
4806519013403,KAONG WHITE 32ONZ,135,130,Others
8801062636846,LOTTE GHANA MILK CHOCOLATE,100,95,Others
8801062880201,LOTTE GHANA DARK MILK,100,95,Others
4800361383547,NESCAFE CREAMYLATTE 1 BAG,260,250,Others
4806020422244,WINROX BLEACH 500ML,24,23,Others
3173281446427,CEMOI CHOCOLATE COCOA/ COCOA,55,50,Others
748485400860,ANGEL EVAP 365,29,26,Others
466711161,KAGAIAKO SOAP,50,45,Others
4806509690898,JIMMS COFFEE 2G,5,4,Others
663028378,TIN-TIN 1 BOX,70,65,Others
4801668607138,OYSTERRIFIC OYSTER SAUCE 150G,30,28,Others
4800016666407,NOVA COUNTRY CHEDDAR FLAVOR 160G,65,64,Others
1234606713135,ANGKOL SINMAK,37,35,Others
4806501164717,SINGAPORE PEANUT,100,95,Others
440639151,PREMUIM STICK 1 DOZ,22,20,Others
7748485200026,555 HOT SARDINES 155G,23,20,Others
908150882,NESCAFE ORIGINAL 26G,10,9,Others
14285003656,UFC TAMIS ANGHANG 200G,21,19,Others
769071738,BEAVER,55,50,Others
6001506906302,SAINT CELINE,550,500,Others
990805189,1 1/4X10,12,10,Others
6954302905706,MANGO CUBE,8,7,Others
909998236,MANI TUB,50,45,Others
8998866802161,WINGS SOLVE 1.1KG,92,90,Others
196055135,SY GLOW GLASS SKIN SET,220,200,Others
8212078,LITS GINISANG ALAMANG 150G,21,20,Others
4806517040395,KNICK KNACKS MILK,9,7,Others
747199885,CHEESE STICK,130,125,Others
722455556,BUTTERSCOTCH,130,125,Others
470961131,CHEWEY MOIST BROWNIES,130,125,Others
4902430831154,TIDE PERFECT CLEAN DOWNY,9,8,Others
763932156,ISLANDER,360,339,Others
4806506693052,VERMICELLI SOTANGHON,11,10,Others
4800088288439,BIG SHOT HOTDOG JUMBO,180,175,Others
4800088220330,EL RANCHO LUNCHEON MEAT 250G,68,65,Others
4800088218092,CHICKEN HOTDOG 250G,55,50,Others
4800519783069,MARSHIES MARSHMALLOWS STRAWBERRY 250G,58,50,Others
4800016963827,CLOUD9 OVERLOAD,18,16,Others
4809013291964,JOLLI LEMON 350ML,30,25,Others
4800092331619,HI-HO GARLIC,22,18,Others
4801010104001,JOHNSONS MILK & RICE BABY POWDER 25G,21,20,Others
4808680020952,LADYS CHOICE SAMDWICH SPREAD 470ML,202,200,Others
4800016484087,WIGGLES SNACK PACK 28G,8,6,Others
353562808,JOY 1/2 DZ,39,37,Others
4806516631990,RICE FLOUR 500G,56,50,Others
919417469,VIRGINIA CHICKEN HOTDOG 250G,55,50,Others
7622300808365,TANG FOUR SEASONS 20G,20,19,Others
591972974,CRACKERS SMALL,5,4,SNACKS
4806515984516,METHYL SALICYLATE CAMPHOR MENTOL 25ML,28,25,Others
832376166,PEPSI 8 ONZ,190,180,Others
704706472,REMA 500ML,210,200,Others
4800488958796,EQ DRY L4,46,43,Others
987117110,BUTTERACOTCH,130,125,Others
748485900063,FRESCA LECHON PAKSIW,29,28,Others
4800086036025,SELECTA SUPER THICK 1.4L,280,270,Others
4801688122512,REGENT MINI SWEET CORN,20,19,Others
4800361402095,NIDO JR 1-3 YEARS OLD 2KG,1185,1100,Milk Powder
770470315,TIE-BOX 1 KILO,80,75,Others
729461168158,CHEESE RINGS 25G,10,9,Others
4809012140713,SALABAT  DIAMOND GINGER DRINK,70,64,Others
4806020497563,SPEED DAGDAG 145G BLUE,15,14,Others
4806515981843,MURIATIC ACID 1/2 GALLON,125,120,Others
4800088115148,LUNCHEON MEAT 220G,86,80,Others
681000659,CHORIZO 10S,75,60,Others
448317916,TANDUAY DARK 750ML,1464,1400,Others
695730562,KAMATIS PER KILO,80,45,Others
270219246,CAROTS PER KILO,70,65,Others
399939366,ATSAL PER GRAM,20,6,Others
462910087,LUCKY 7  SARDINES 1/2 CADE,1000,950,Others
4800361403474,BEAR BRAND 1.9KG,700,685,Milk Powder
308163102,SARIDON,8,7,Others
48031783,CHEERS BABY OIL 25ML,20,15,Others
4806028688147,BISCON CHOCOLATE,59,55,Others
4806028688666,BISCON BUTTER,59,55,Others
4806028688727,SUNDEE PEANUT COOKIES,59,55,Others
4806500068139,DOMINO S,55,50,Others
4806028688239,BISCON STRAWBERRY,59,55,Others
4806028688130,BISCON CREAM,59,55,Others
4806528290024,SUPER BABY L34,221,215,Others
8998866202534,MI SEADAP 1 BAG,98,90,Others
646644890,SARILING ATIN 25 KILOS,1200,950,Others
7710535987874,BELLE MICROWAVW SAFE 10PCS.,65,55,Others
38000138416,PRINGLES ORIGINAL 158G,115,100,Others
38000138577,PRINGLES DHEDDAR CHEESE 158G,115,110,Others
4800174072508,KROPECK 250G,65,60,Others
9556174816554,LAYS 135G CHEESE,90,85,Others
4902430766142,PAMPERS PANTS M16,160,155,Others
818337680,BUTTER TOASTED,33,30,Others
4800067072011,WIPES COTTON BUDS 200TIPS,31,30,Others
295040515,HARINA FIST CLASS,26,20,Others
417671168,MAMON,7,6,Others
361177332,CHOCO DUNOT 1 BAG,135,130,Others
4800488958918,EQ DRY S40,330,320,Others
4800067052211,NIPPLE MEDIUM,29,25,Others
4800086049209,SELECTA STRAWBERRY 450ML,115,100,Others
4806509691581,JIMMS 3IN1,8,7,Others
723391221,MYRA E,18,15,Others
4800153138720,BONAKID 1+ 1-3 YEASR OLD 2KG,1155,1100,Milk Powder
841165125111,MR;NOODLES BEEF 60G,32,25,Others
841165115600,MR;NOODLES SHRIMP 60G,32,25,Others
4800888113566,CLOSE UP EVER FRESH,60,55,Others
4800068021117,RAISEN 35G,26,20,Others
4800888113559,CLOSEUP 95ML,90,85,Others
4805358327665,CHEEZEE SQUEEZE 220G,77,75,Others
4800888113474,CLOSEUP REDSHOT95,90,85,Others
582641799,KALAMANSI 1/2 GRAM,3,2,Others
358458555,SAYOTE PER KILO,30,25,Others
4801688103818,REGENT SNACKU 25G,10,9,Others
732202349,NATURE SPRING 10 LITER,90,85,Others
82184090442,JACK DANIEL S JANNESSEE1 LITER,1620,1600,Others
4800088125123,ELRANCHO BEEF FRANKS 225G,55,50,Others
4800088116107,VIRGINIA CORNED PORK 180G,53,50,Others
4800088115261,VIRGINIA CORNED CHICKEN 175G,38,35,Others
4800068111115,MOTHERS BEST OYSTER SAUCE 400G,99,95,Others
7612100064276,OVALTEENIES MALT CANDY 8G,10,8,Others
8998866803588,WINGS TOTAL WITH FABCON 1.1KG,98,90,Others
4809014829210,CHARPONS SPECIAL MISUA,25,23,Others
4800888183804,SURF ACTIVE CLEAN,8,7,Others
4805358323032,MAGNOLIA QUICKMELT 160G,87,85,Others
519117727,CHAMPION HOTDOG MINI 250G,39,37,Others
101025000,RADDISH PER KILO,45,40,Others
4800092112492,REBISCO CRACKERS WITH WHOLE WHEAT 320G,60,55,Others
4800194153232,BREAD PAN SAVOURY TOASTED 24G,7,6,Others
748485802060,WOW ADOBO,29,20,Others
4800174032502,PRAWN CRACKERS 250G,57,52,Others
573433135,PAMINTA LESO,3,2,Others
4800488960270,EQ DRY NEWBORN BY44,330,320,Others
4804888901864,OK JUICE,10,9,Others
4800092551444,FUDGEE BARR,8,7,Others
4809014829272,KROPEK GARLIC FLAVOR100G,28,25,Others
4800888143891,PONDS FACIAL FOAM 10G,16,15,Others
153334420,REMA BIG 1 CASE,265,250,Others
4806506315688,BABY PANTS TWINS LAMPIENS XXL BY40,369,360,Others
728608916,KALABASA PER KILOO,25,12,Others
9556111980744,LYSOL DISINFECTANT SPRAY CITRUS MEADOWS 170,248,240,Others
4800086049698,SELECTA BIRTHDAY COOKIES & CREAM 1.3L,285,280,Others
4800040211147,CURLYTOPS MILK CHOCOLATE 50G,18,15,Others
85000019849,CARLO ROSSIE SWEET RED 750ML,370,360,Others
14285003250,UFC TAMIS ANGHANG BANANA KETCHUP 320G,25,23,Others
665993565,GABON COFFEE MIX 21G,22,20,Others
4800488963295,TIDY INTER-FOLDED PAPER TOWEL,120,110,Others
731126105163,NAGARAY HOT & SPICY 160G,45,40,Others
4800086048851,SELECTA 2 IN1  CAF& CC 2.OL,385,350,Others
820067068,TUSERAN_FORTE,11,10,Others
4806517781342,RDL KOJIC 150G,66,60,Others
6920354826559,COLGATE COOLING CRYSTALS 2X120G,174,170,Others
4800086049742,SELECTA BIRTHDAY 2IN1 CC&RR 1.3L,285,280,Others
4800067052266,BABYFLO NIPPLE LARGE HOLE,29,25,Others
8851932323901,AXE GOLD TEMPTATION 50ML,100,95,Others
4800888213082,KNORR XREAM OF MUSHROOM 35G,37,30,Others
4806501703909,CALLA COMBO PACK,7,5,Others
4803746330174,TARGET 300ML,147,140,Others
2356639865632,LITS DAYOK,28,25,Others
6958351699999,LOGIC,140,120,Others
511426265,PIPINO PER KILO,40,30,Others
8851932349130,AXE BLACK FROZEN PEAR & BERGAMOT SCENT 50ML,105,100,Others
1207201180626,LITS BONELESS BAGOONG,21,20,Others
4803746370163,BLUE WAVE DETERGENT 800G,110,100,Others
4806506319396,TWINS LAMPIEN BABYCOMPRT XXL26PCS,237,230,Others
4800488070795,CHARMEE PACK COMBO,58,55,Others
4800888230447,VITAKERATIN 24ML,7,5,Others
4800045380107,SHIELD COLOGNE FRESH 85G,23,21,Others
503117355,PAMINTA LISO 1 DOZ,20,20,Others
4800220608569,TANDUAY ICE VODCA CRANBERRY 330ML,45,41,Others
4803746370262,PERSONAL SORF MMM 1000ML,220,200,Others
407766182,STING 1/2 CASE,255,250,Others
189180781,STING 1 CASE,508,450,Others
368247512,TALONG 1/2 KILO,23,22,Others
123901222,YOUNG SHOW PER KILO,53,51,Others
738526091,MIGHTY GREEN 3 FOR 20,20,20,Others
4800045380091,SHIELD 85G,23,21,Others
876000591,GABE PER KILO,25,25,Others
4800040115018,CAFEPURO 17G,15,14,Others
8851932143677,VASELINE 50ML,60,50,Others
4800017920904,DRY PEAS 150G,18,15,Others
648455531,SPACE BALLON,85,75,Others
4800092333439,HAPPY CHOCOLATE COATED 75G,33,30,Others
4800086043627,SELECTA COOKIES AND CREAM 45ML,100,90,Others
4800086035967,SELECTA DOUBLE DUTCH 1.3L,285,270,Others
4800088619219,VIRGINIA CRUNCHY CHICKEN NUGGETS 450G,205,200,Others
4800086040909,SELECTA COFFEE CRUMBLE 750ML,150,140,Others
4806010920002,PINES INTERMIDIATE PAD,20,20,Others
826245899,GOLDEN DRAGON,1250,1150,Others
4802288322005,HAPPY COTTON BUDS 200TIPS,20,15,Others
4800488070245,EQ COLORS L14,105,100,Others
4800040241229,RICOA COCOA 70G,45,40,Others
4806506702969,YUM MEE FILLING MARSHMALLOW 96G,30,25,Others
4800029300114,MELLO BEAR CHOCO MALLOWS,40,38,Others
4806515988545,KIDDIE CARE 108 TIPS,20,18,Others
4806525620046,FREEDA FEMININE NAPKIN 8+1PAD,32,30,Others
4800488070603,TIDY PAPER TOWEL,50,40,Others
331247406,ATSARA,55,50,Others
8938502637023,CRAYONS 16S COLOR,25,20,Others
4800365671305,CHEESE RINGS 370G,90,85,Others
393332098,PASTILLAS RETAIL,5,4,Others
4800361389365,NESTOGEN 3 135G,80,75,Milk Powder
4800029806029,MERRY MASK MILK CHOCOLATE 100PCS,93,90,Others
550839704,MYRA-E,14,13,Others
4800086045492,SELECTA STRAWBERRY 3.8ML,450,400,Others
489153242,PETCHAY,120,110,Others
152833338,SURF PUTOL,7,6,Others
472038738,COOLSI,78,70,Others
4800818801815,POCHIE FIZZY SODA,8,7,Others
4800194178167,OISHI SPICY  SEAFOODS CURLS,25,23,Others
4800888139665,PONDS ACNE CARE,65,60,Others
4806020497556,SPEED DAGDAG KITA SPECKLED BLUE,10,9,Others
4806506311079,SISTER PROMO PACK,50,45,Others
4802306687116,GILBEYS GIN 1 LITER,350,295,Hard Liquor
4801668601884,DATU PUTI 1/2 GAL,105,100,Others
4806525662107,BREAD CRUMBS 60G,13,11,Others
359922605,LORRY DISHWASHING LIQUID 1 LITER,70,65,Others
638409552,RED HORSE 500 1 CASE,560,560,Others
584651704,SNOWBEAR 5 FOR 4,5,5,Others
4806037400310,JOY CORRECTION TAPE,20,15,Others
471153912,ALASKA POWDER 33G 1 CASE,640,600,Milk Powder
750515031555,SKYFLAKES SWEETBUTTER,65,63,Others
4809015759424,KERATIN WITH ARGAN OIL SINGLE,78,75,Others
958946215,KERATIN WITH ARGAN OIL TWIN 1 DOZ,130,125,Others
4809015759462,KERATIN WITH ARGAN OIL,12,10,Others
551885759,MEDIUM CELLOPHANE,35,30,Others
4805358317062,CHEEZEE BIG,140,130,Others
8850007011743,JOHNSON`S MILK+RICE BABY POWDER 200G,120,110,Others
4801958310007,AJI NO MOTO 1KG,208,205,Others
4806506704536,HAPPY LOVE CANDY,28,25,Others
731470556,COVE CELOPHANE,20,18,Others
580707403,EGG MEDIUM 1/2TRAY,105,100,Others
164163284,YEAST BY 1/2 DZ,5,4,Others
4800011156538,MAMA LOVES BABY OIL 50ML,25,23,Others
336881855,GREAT LIFE 1 TIE,140,130,Others
4809014128078,KOJIE-SAN CLEANSER 100ML,109,100,Others
4806037402956,CLAY COLOR,25,20,Others
4800034012446,HSPEE KIDDIE ORANGE SQUEEZE 62G,50,45,Others
4800034013368,HAPEE OUTRAGEOUS BLUE CHILL 150G,100,96,Others
425032185,160 RICE PER KILO,46,45,Others
4809010740304,RDL BABYFACE SUNBLOCK CREAM,35,33,Others
219356130,SNOW KING,1120,1100,Others
4809011349452,IODIZE SALT 1000G,27,25,Others
8850006590362,TENDERCARE PINK SOFT 100G,45,43,Others
451945937,GREEN POLDER,16,14,Others
4806020497525,SPEED DAGDAG KITA POWER WHITER,10,9,Others
8998866624909,WINGS LIQUID,7,6,Others
8993175550420,RICHNUTS WAFER,55,53,Others
142216833,SNOW KING PER KILO,46,43,Others
221812322,YARN,10,8,Others
4806501708454,CALLA BAR+POWDER,15,13,Others
4806022901891,HO-MI HOT BEEF,23,20,Others
181351841,HITOLICIOUS BOLA-BOLA,70,65,Others
4806519450161,BEAUCHE GLUTA SOAP,65,60,Others
4800818801976,JUMBO BUNOS JAR 462G,100,95,Others
890413479,ORGANIZER,50,45,Others
77622210515278,MINI OREO,10,12,Others
4800068082231,MOTHERS BEST VEGETABLE OIL 1LITER,170,150,Others
4803925350054,GATORADE BLUE VOLT 350ML,40,33,BEVERAGES
4806502161234,SANICARE BABY WIPES,28,26,Others
387583077,RC MEGA BOTTLE I CASE,280,260,Others
4806030202911,JOLLY MUSHROOM WHOLE 100G,16,15,Others
48033053,ACEITE DE MANZANILLA 25ML,18,17,Others
4800575425033,KREM-TOP COFFEE CREAMER,66,53,Others
167097989,HARINA FIRST CLASS 1 SACK,1255,1000,Others
4800024555496,ORIGINAL STYLE TOMATO SAUCE,28,26,Others
4809011850903,PINASUGBO175G,39,36,SNACKS
4800086049735,SELECTA BIRTHDAY DOUBLE DUTCH 1.3L,285,270,Others
4800016083402,MAGIC JUNIOR CHOCOLATE CREAM,30,28,SNACKS
4800361330657,NESTLE KOKO KRUNCH BAON PACK 180G,75,70,SNACKS
748485400716,ANGEL EVAPORADA 410ML,33,28,Evaporated Milk
4800024586360,DEL MONTE FIT `N RIGHT FOUR SEASON,36,34,BEVERAGES
4800818809880,VFRESH,35,33,Others
4807770270017,LUCKY ME BEEF,10,9,Instant Noodles & Canton
4800092660689,KRIM STIX UBE,19,18,Others
4800142113523,THE BAR PINK GIN 700ML,120,95,Hard Liquor
4800361416726,NESCAFE CREAMY WHITE TWIN PACK 29G,15,11,Others
4806524659726,PLAYFUL BABY PANTS L36,281,310,Others
4800528456329,HOBE INSTANT PANCIT BIHON,12,11,Others
4806502350034,SANICARE COTTON BUDS 200BUDS,20,18,Others
4807770274268,LUCKY ME PANCIT CANTON KASALOPACK,20,19,Others
6983435100672,EAT N DRINK POWDER,26,25,Others
768051784,ANGELIKA PER KILO,42,41,Others
4987176077394,ORAL-B 3 N 1 ACTION,15,14,Others
4806502161241,SANICARE BABY WIPES 80SHEETS,88,86,Others
8996001351819,CHEESE CHOCO,12,10,Others
4800016078880,PRESTO NUTTY BITES,9,8,Others
8850006320495,COLGATE MAXIMUM CAVITY PROTECTION 214G,145,135,Others
4800818808630,FROOTY CHOCO POP,38,25,Others
8996001312841,MALKIST 10PCS,55,50,Others
7748485802091,WOW ULAM,29,28,Others
8998866809535,WINGS SOLVE BAR,23,21,Others
6936852900110,COLORFUL CNDY,5,4,Others
947777299,SALMON 1 DOZEN,744,740,Sardines
8934804028415,MAGGI OYSTER SAUCE 30G,6,5,Others
298847499,KREMEL-S,8,5,Others
4800067552193,MENTOPAS,17,15,Others
48025522,MAGIC SARAP 8G,5,3,Condiments
14285000075,UFC TAMIS ANGHANG BANANA CATSUP 550G,45,43,Sauces & Gravy
4800249005776,BINGO CORNED BEEF 150G,23,21,Corned Beef
4800142113615,THE BAR OINK GRAPEFRUIT 700ML,110,89.5,Hard Liquor
